"","FacID","unitID","Facility.Name","State","uID"
"5096",50815,"ENG201","Optim Energy Altura Cogen, LLC","TX","50815.ENG201"
"5097",50815,"ENG301","Optim Energy Altura Cogen, LLC","TX","50815.ENG301"
"5098",50815,"ENG401","Optim Energy Altura Cogen, LLC","TX","50815.ENG401"
"5099",50815,"ENG501","Optim Energy Altura Cogen, LLC","TX","50815.ENG501"
"5100",50815,"ENG601","Optim Energy Altura Cogen, LLC","TX","50815.ENG601"
"5101",50109,"HRSG1","Paris Energy Center","TX","50109.HRSG1"
"5102",50109,"HRSG2","Paris Energy Center","TX","50109.HRSG2"
"5103",55047,"CG-2","Pasadena Power Plant","TX","55047.CG.2"
"5104",55047,"CG-3","Pasadena Power Plant","TX","55047.CG.3"
"5105",3494,"CT1","Permian Basin","TX","3494.CT1"
"5106",3494,"CT2","Permian Basin","TX","3494.CT2"
"5107",3494,"CT3","Permian Basin","TX","3494.CT3"
"5108",3494,"CT4","Permian Basin","TX","3494.CT4"
"5109",3494,"CT5","Permian Basin","TX","3494.CT5"
"5110",56349,"CT1A","Quail Run Energy Center","TX","56349.CT1A"
"5111",56349,"CT1B","Quail Run Energy Center","TX","56349.CT1B"
"5112",56349,"CT2A","Quail Run Energy Center","TX","56349.CT2A"
"5113",56349,"CT2B","Quail Run Energy Center","TX","56349.CT2B"
"5114",3576,"GE4","Ray Olinger","TX","3576.GE4"
"5115",55137,"CTG-1","Rio Nogales Power Project, LP","TX","55137.CTG.1"
"5116",55137,"CTG-2","Rio Nogales Power Project, LP","TX","55137.CTG.2"
"5117",55137,"CTG-3","Rio Nogales Power Project, LP","TX","55137.CTG.3"
"5118",6243,"2","Roland C. Dansby Power Plant","TX","6243.2"
"5119",55120,"CTG-1","SRW Cogen Limited Partnership","TX","55120.CTG.1"
"5120",55120,"CTG-2","SRW Cogen Limited Partnership","TX","55120.CTG.2"
"5121",55104,"SAB-1","Sabine Cogeneration Facility","TX","55104.SAB.1"
"5122",55104,"SAB-2","Sabine Cogeneration Facility","TX","55104.SAB.2"
"5123",3468,"SRBG1","Sam Bertron","TX","3468.SRBG1"
"5124",3631,"CT7","Sam Rayburn Plant","TX","3631.CT7"
"5125",3631,"CT8","Sam Rayburn Plant","TX","3631.CT8"
"5126",3631,"CT9","Sam Rayburn Plant","TX","3631.CT9"
"5127",56603,"SJCCT1","San Jacinto County Peaking Facility","TX","56603.SJCCT1"
"5128",56603,"SJCCT2","San Jacinto County Peaking Facility","TX","56603.SJCCT2"
"5129",7900,"SH1","Sand Hill Energy Center","TX","7900.SH1"
"5130",7900,"SH2","Sand Hill Energy Center","TX","7900.SH2"
"5131",7900,"SH3","Sand Hill Energy Center","TX","7900.SH3"
"5132",7900,"SH4","Sand Hill Energy Center","TX","7900.SH4"
"5133",7900,"SH5","Sand Hill Energy Center","TX","7900.SH5"
"5134",52071,"5A","Sandow Station","TX","52071.5A"
"5135",52071,"5B","Sandow Station","TX","52071.5B"
"5136",3559,"10","Silas Ray","TX","3559.10"
"5137",55470,"EPN801","South Houston Green Power Site","TX","55470.EPN801"
"5138",55470,"EPN802","South Houston Green Power Site","TX","55470.EPN802"
"5139",55470,"EPN803","South Houston Green Power Site","TX","55470.EPN803"
"5140",55015,"4","Sweeny Cogeneration Facility","TX","55015.4"
"5141",50615,"GT01","Sweetwater Generating Plant","TX","50615.GT01"
"5142",50615,"GT02","Sweetwater Generating Plant","TX","50615.GT02"
"5143",50615,"GT03","Sweetwater Generating Plant","TX","50615.GT03"
"5144",3469,"THW31","T H Wharton","TX","3469.THW31"
"5145",3469,"THW32","T H Wharton","TX","3469.THW32"
"5146",3469,"THW33","T H Wharton","TX","3469.THW33"
"5147",3469,"THW34","T H Wharton","TX","3469.THW34"
"5148",3469,"THW41","T H Wharton","TX","3469.THW41"
"5149",3469,"THW42","T H Wharton","TX","3469.THW42"
"5150",3469,"THW43","T H Wharton","TX","3469.THW43"
"5151",3469,"THW44","T H Wharton","TX","3469.THW44"
"5152",3469,"THW51","T H Wharton","TX","3469.THW51"
"5153",3469,"THW52","T H Wharton","TX","3469.THW52"
"5154",3469,"THW53","T H Wharton","TX","3469.THW53"
"5155",3469,"THW54","T H Wharton","TX","3469.THW54"
"5156",3469,"THW55","T H Wharton","TX","3469.THW55"
"5157",3469,"THW56","T H Wharton","TX","3469.THW56"
"5158",55062,"1","Tenaska Frontier Generating Station","TX","55062.1"
"5159",55062,"2","Tenaska Frontier Generating Station","TX","55062.2"
"5160",55062,"3","Tenaska Frontier Generating Station","TX","55062.3"
"5161",55132,"OGTDB1","Tenaska Gateway Generating Station","TX","55132.OGTDB1"
"5162",55132,"OGTDB2","Tenaska Gateway Generating Station","TX","55132.OGTDB2"
"5163",55132,"OGTDB3","Tenaska Gateway Generating Station","TX","55132.OGTDB3"
"5164",52088,"GT-A","Texas City Cogeneration","TX","52088.GT.A"
"5165",52088,"GT-B","Texas City Cogeneration","TX","52088.GT.B"
"5166",52088,"GT-C","Texas City Cogeneration","TX","52088.GT.C"
"5167",3612,"CT01","V H Braunig","TX","3612.CT01"
"5168",3612,"CT02","V H Braunig","TX","3612.CT02"
"5169",3443,"9","Victoria Power Station","TX","3443.9"
"5170",56674,"1","Winchester Power Park","TX","56674.1"
"5171",56674,"2","Winchester Power Park","TX","56674.2"
"5172",56674,"3","Winchester Power Park","TX","56674.3"
"5173",56674,"4","Winchester Power Park","TX","56674.4"
"5174",55320,"GT-1","Wise County Power Company, LLC","TX","55320.GT.1"
"5175",55320,"GT-2","Wise County Power Company, LLC","TX","55320.GT.2"
"5176",55139,"CTG1","Wolf Hollow I, LP","TX","55139.CTG1"
"5177",55139,"CTG2","Wolf Hollow I, LP","TX","55139.CTG2"
"5178",56102,"CTG1A","Currant Creek Power Project","UT","56102.CTG1A"
"5179",56102,"CTG1B","Currant Creek Power Project","UT","56102.CTG1B"
"5180",55858,"UNT1","Desert Power Plant","UT","55858.UNT1"
"5181",55858,"UNT2","Desert Power Plant","UT","55858.UNT2"
"5182",3648,"4","Gadsby","UT","3648.4"
"5183",3648,"5","Gadsby","UT","3648.5"
"5184",3648,"6","Gadsby","UT","3648.6"
"5185",56237,"CT01","Lake Side Power Plant","UT","56237.CT01"
"5186",56237,"CT02","Lake Side Power Plant","UT","56237.CT02"
"5187",56253,"MC-1","Millcreek Power","UT","56253.MC.1"
"5188",56177,"U1","Nebo Power Station","UT","56177.U1"
"5189",55622,"U1","West Valley Power, LLC","UT","55622.U1"
"5190",55622,"U2","West Valley Power, LLC","UT","55622.U2"
"5191",55622,"U3","West Valley Power, LLC","UT","55622.U3"
"5192",55622,"U4","West Valley Power, LLC","UT","55622.U4"
"5193",55622,"U5","West Valley Power, LLC","UT","55622.U5"
"5194",10773,"1","Altavista Power Station","VA","10773.1"
"5195",10773,"2","Altavista Power Station","VA","10773.2"
"5196",54304,"1","Birchwood Power Facility","VA","54304.1"
"5197",55738,"1","Buchanan Units 1 & 2","VA","55738.1"
"5198",55738,"2","Buchanan Units 1 & 2","VA","55738.2"
"5199",52089,"BLR007","Celanese Acetate LLC","VA","52089.BLR007"
"5200",52089,"BLR008","Celanese Acetate LLC","VA","52089.BLR008"
"5201",3797,"7","Chesterfield Power Station","VA","3797.7"
"5202",10377,"BLR01A","Cogentrix-Hopewell","VA","10377.BLR01A"
"5203",10377,"BLR01B","Cogentrix-Hopewell","VA","10377.BLR01B"
"5204",10377,"BLR01C","Cogentrix-Hopewell","VA","10377.BLR01C"
"5205",10377,"BLR02A","Cogentrix-Hopewell","VA","10377.BLR02A"
"5206",10377,"BLR02B","Cogentrix-Hopewell","VA","10377.BLR02B"
"5207",10377,"BLR02C","Cogentrix-Hopewell","VA","10377.BLR02C"
"5208",10071,"BLR01A","Cogentrix-Portsmouth","VA","10071.BLR01A"
"5209",10071,"BLR01B","Cogentrix-Portsmouth","VA","10071.BLR01B"
"5210",10071,"BLR01C","Cogentrix-Portsmouth","VA","10071.BLR01C"
"5211",10071,"BLR02A","Cogentrix-Portsmouth","VA","10071.BLR02A"
"5212",10071,"BLR02B","Cogentrix-Portsmouth","VA","10071.BLR02B"
"5213",10071,"BLR02C","Cogentrix-Portsmouth","VA","10071.BLR02C"
"5214",55381,"CT-001","Commonwealth Chesapeake","VA","55381.CT.001"
"5215",55381,"CT-002","Commonwealth Chesapeake","VA","55381.CT.002"
"5216",55381,"CT-003","Commonwealth Chesapeake","VA","55381.CT.003"
"5217",55381,"CT-004","Commonwealth Chesapeake","VA","55381.CT.004"
"5218",55381,"CT-005","Commonwealth Chesapeake","VA","55381.CT.005"
"5219",55381,"CT-006","Commonwealth Chesapeake","VA","55381.CT.006"
"5220",55381,"CT-007","Commonwealth Chesapeake","VA","55381.CT.007"
"5221",50954,"17","Dan River Inc - Schoolfield Complex","VA","50954.17"
"5222",7212,"1","Darbytown Combustion Turbine","VA","7212.1"
"5223",7212,"2","Darbytown Combustion Turbine","VA","7212.2"
"5224",7212,"3","Darbytown Combustion Turbine","VA","7212.3"
"5225",7212,"4","Darbytown Combustion Turbine","VA","7212.4"
"5226",52019,"501","Doswell Limited Partnership","VA","52019.501"
"5227",52019,"502","Doswell Limited Partnership","VA","52019.502"
"5228",52019,"601","Doswell Limited Partnership","VA","52019.601"
"5229",52019,"602","Doswell Limited Partnership","VA","52019.602"
"5230",52019,"CT1","Doswell Limited Partnership","VA","52019.CT1"
"5231",52087,"CT-1","Elizabeth River Combustion Turbine Sta","VA","52087.CT.1"
"5232",52087,"CT-2","Elizabeth River Combustion Turbine Sta","VA","52087.CT.2"
"5233",52087,"CT-3","Elizabeth River Combustion Turbine Sta","VA","52087.CT.3"
"5234",50479,"4","GP Big Island, LLC","VA","50479.4"
"5235",50479,"6","GP Big Island, LLC","VA","50479.6"
"5236",54844,"1","Gordonsville Power Station","VA","54844.1"
"5237",54844,"2","Gordonsville Power Station","VA","54844.2"
"5238",7032,"3","Gravel Neck Combustion Turbine","VA","7032.3"
"5239",7032,"4","Gravel Neck Combustion Turbine","VA","7032.4"
"5240",7032,"5","Gravel Neck Combustion Turbine","VA","7032.5"
"5241",7032,"6","Gravel Neck Combustion Turbine","VA","7032.6"
"5242",880093,"10C","Honeywell Intl, Inc Hopewell Plant","VA","880093.10C"
"5243",10633,"1","Hopewell Cogeneration Facility","VA","10633.1"
"5244",10633,"2","Hopewell Cogeneration Facility","VA","10633.2"
"5245",10633,"3","Hopewell Cogeneration Facility","VA","10633.3"
"5246",10771,"1","Hopewell Power Station","VA","10771.1"
"5247",10771,"2","Hopewell Power Station","VA","10771.2"
"5248",52152,"3","International Paper-Franklin Mill","VA","52152.3"
"5249",52152,"17","International Paper-Franklin Mill","VA","52152.17"
"5250",52152,"29","International Paper-Franklin Mill","VA","52152.29"
"5251",7839,"1","Ladysmith Combustion Turbine Sta","VA","7839.1"
"5252",7839,"2","Ladysmith Combustion Turbine Sta","VA","7839.2"
"5253",7839,"3","Ladysmith Combustion Turbine Sta","VA","7839.3"
"5254",7839,"4","Ladysmith Combustion Turbine Sta","VA","7839.4"
"5255",7839,"5","Ladysmith Combustion Turbine Sta","VA","7839.5"
"5256",7837,"EU1","Louisa Generation Facility","VA","7837.EU1"
"5257",7837,"EU2","Louisa Generation Facility","VA","7837.EU2"
"5258",7837,"EU3","Louisa Generation Facility","VA","7837.EU3"
"5259",7837,"EU4","Louisa Generation Facility","VA","7837.EU4"
"5260",7837,"EU5","Louisa Generation Facility","VA","7837.EU5"
"5261",7836,"EU1","Marsh Run Generation Facility","VA","7836.EU1"
"5262",7836,"EU2","Marsh Run Generation Facility","VA","7836.EU2"
"5263",7836,"EU3","Marsh Run Generation Facility","VA","7836.EU3"
"5264",50900,"1","MeadWestvaco of Virginia, Covington","VA","50900.1"
"5265",50900,"2","MeadWestvaco of Virginia, Covington","VA","50900.2"
"5266",50900,"3","MeadWestvaco of Virginia, Covington","VA","50900.3"
"5267",50900,"4","MeadWestvaco of Virginia, Covington","VA","50900.4"
"5268",50900,"5","MeadWestvaco of Virginia, Covington","VA","50900.5"
"5269",50900,"11","MeadWestvaco of Virginia, Covington","VA","50900.11"
"5270",52007,"1","Mecklenburg Power Station","VA","52007.1"
"5271",52007,"2","Mecklenburg Power Station","VA","52007.2"
"5272",3804,"6A","Possum Point Power Station","VA","3804.6A"
"5273",3804,"6B","Possum Point Power Station","VA","3804.6B"
"5274",7838,"1","Remington Combustion Turbine Station","VA","7838.1"
"5275",7838,"2","Remington Combustion Turbine Station","VA","7838.2"
"5276",7838,"3","Remington Combustion Turbine Station","VA","7838.3"
"5277",7838,"4","Remington Combustion Turbine Station","VA","7838.4"
"5278",10017,"2","RockTenn West Point Mill","VA","10017.2"
"5279",10774,"1","Southampton Power Station","VA","10774.1"
"5280",10774,"2","Southampton Power Station","VA","10774.2"
"5281",54081,"BLR01A","Spruance Genco, LLC","VA","54081.BLR01A"
"5282",54081,"BLR01B","Spruance Genco, LLC","VA","54081.BLR01B"
"5283",54081,"BLR02A","Spruance Genco, LLC","VA","54081.BLR02A"
"5284",54081,"BLR02B","Spruance Genco, LLC","VA","54081.BLR02B"
"5285",54081,"BLR03A","Spruance Genco, LLC","VA","54081.BLR03A"
"5286",54081,"BLR03B","Spruance Genco, LLC","VA","54081.BLR03B"
"5287",54081,"BLR04A","Spruance Genco, LLC","VA","54081.BLR04A"
"5288",54081,"BLR04B","Spruance Genco, LLC","VA","54081.BLR04B"
"5289",3785,"TA10","Tasley Energy Center","VA","3785.TA10"
"5290",55439,"CTGDB1","Tenaska Virginia Generating Station","VA","55439.CTGDB1"
"5291",55439,"CTGDB2","Tenaska Virginia Generating Station","VA","55439.CTGDB2"
"5292",55439,"CTGDB3","Tenaska Virginia Generating Station","VA","55439.CTGDB3"
"5293",55285,"WH01","Wolf Hills Energy","VA","55285.WH01"
"5294",55285,"WH02","Wolf Hills Energy","VA","55285.WH02"
"5295",55285,"WH03","Wolf Hills Energy","VA","55285.WH03"
"5296",55285,"WH04","Wolf Hills Energy","VA","55285.WH04"
"5297",55285,"WH05","Wolf Hills Energy","VA","55285.WH05"
"5298",55285,"WH06","Wolf Hills Energy","VA","55285.WH06"
"5299",55285,"WH07","Wolf Hills Energy","VA","55285.WH07"
"5300",55285,"WH08","Wolf Hills Energy","VA","55285.WH08"
"5301",55285,"WH09","Wolf Hills Energy","VA","55285.WH09"
"5302",55285,"WH10","Wolf Hills Energy","VA","55285.WH10"
"5303",3734,"A","Berlin 5","VT","3734.A"
"5304",3734,"B","Berlin 5","VT","3734.B"
"5305",3754,"CT1","Penny Lane Gas Turbine","VT","3754.CT1"
"5306",3754,"CT2","Penny Lane Gas Turbine","VT","3754.CT2"
"5307",3845,"30","Centralia","WA","3845.30"
"5308",3845,"40","Centralia","WA","3845.40"
"5309",3845,"50","Centralia","WA","3845.50"
"5310",3845,"60","Centralia","WA","3845.60"
"5311",55662,"CT1","Chehalis Generation Facility","WA","55662.CT1"
"5312",55662,"CT2","Chehalis Generation Facility","WA","55662.CT2"
"5313",7870,"CT1","Encogen Generating Station","WA","7870.CT1"
"5314",7870,"CT2","Encogen Generating Station","WA","7870.CT2"
"5315",7870,"CT3","Encogen Generating Station","WA","7870.CT3"
"5316",7945,"1","Finley Combustion Turbine","WA","7945.1"
"5317",55818,"F1CT","Frederickson Power LP","WA","55818.F1CT"
"5318",607,"CT3","Fredonia Generating Station","WA","607.CT3"
"5319",607,"CT4","Fredonia Generating Station","WA","607.CT4"
"5320",55482,"CT-1","Goldendale Generating Station","WA","55482.CT.1"
"5321",7999,"1","Grays Harbor Energy Center","WA","7999.1"
"5322",7999,"2","Grays Harbor Energy Center","WA","7999.2"
"5323",55700,"CTG1","Mint Farm Generating Station","WA","55700.CTG1"
"5324",54476,"CT-1","Sumas Generating Station","WA","54476.CT.1"
"5325",4048,"3","Blackhawk","WI","4048.3"
"5326",4048,"4","Blackhawk","WI","4048.4"
"5327",55558,"B06","Combined Locks Energy Center, LLC","WI","55558.B06"
"5328",55029,"B01","Depere Energy Center","WI","55029.B01"
"5329",7863,"1","Elk Mound Generating Station","WI","7863.1"
"5330",7863,"2","Elk Mound Generating Station","WI","7863.2"
"5331",56068,"1","Elm Road Generating Station","WI","56068.1"
"5332",3991,"1","Fitchburg Generating Station","WI","3991.1"
"5333",3991,"2","Fitchburg Generating Station","WI","3991.2"
"5334",56031,"CTG-1","Fox Energy Center","WI","56031.CTG.1"
"5335",56031,"CTG-2","Fox Energy Center","WI","56031.CTG.2"
"5336",4005,"3","French Island","WI","4005.3"
"5337",4005,"4","French Island","WI","4005.4"
"5338",6253,"**5","Germantown Power Plant","WI","6253...5"
"5339",6253,"P30","Germantown Power Plant","WI","6253.P30"
"5340",6253,"P31","Germantown Power Plant","WI","6253.P31"
"5341",6253,"P32","Germantown Power Plant","WI","6253.P32"
"5342",6253,"P33","Germantown Power Plant","WI","6253.P33"
"5343",6253,"P34","Germantown Power Plant","WI","6253.P34"
"5344",6253,"P35","Germantown Power Plant","WI","6253.P35"
"5345",6253,"P36","Germantown Power Plant","WI","6253.P36"
"5346",6253,"P37","Germantown Power Plant","WI","6253.P37"
"5347",55836,"1A","Island Street Peaking Plant","WI","55836.1A"
"5348",55836,"1B","Island Street Peaking Plant","WI","55836.1B"
"5349",4125,"9","Manitowoc","WI","4125.9"
"5350",55135,"CT01","Neenah Energy Facility","WI","55135.CT01"
"5351",55135,"CT02","Neenah Energy Facility","WI","55135.CT02"
"5352",4040,"11","Port Washington Generating Station","WI","4040.11"
"5353",4040,"12","Port Washington Generating Station","WI","4040.12"
"5354",4040,"21","Port Washington Generating Station","WI","4040.21"
"5355",4040,"22","Port Washington Generating Station","WI","4040.22"
"5356",4072,"32","Pulliam","WI","4072.32"
"5357",55641,"CT-01","Riverside Energy Center","WI","55641.CT.01"
"5358",55641,"CT-02","Riverside Energy Center","WI","55641.CT.02"
"5359",4057,"CT3","Rock River","WI","4057.CT3"
"5360",4057,"CT5A","Rock River","WI","4057.CT5A"
"5361",4057,"CT5B","Rock River","WI","4057.CT5B"
"5362",4057,"CT6A","Rock River","WI","4057.CT6A"
"5363",4057,"CT6B","Rock River","WI","4057.CT6B"
"5364",55391,"CT-1","Rockgen Energy Center","WI","55391.CT.1"
"5365",55391,"CT-2","Rockgen Energy Center","WI","55391.CT.2"
"5366",55391,"CT-3","Rockgen Energy Center","WI","55391.CT.3"
"5367",56166,"1","Sheboygan Falls Energy Facility","WI","56166.1"
"5368",56166,"2","Sheboygan Falls Energy Facility","WI","56166.2"
"5369",4059,"CT1A","Sheepskin","WI","4059.CT1A"
"5370",4059,"CT1B","Sheepskin","WI","4059.CT1B"
"5371",7991,"U1","West Campus Cogeneration Facility","WI","7991.U1"
"5372",7991,"U2","West Campus Cogeneration Facility","WI","7991.U2"
"5373",4076,"**34","West Marinette","WI","4076...34"
"5374",4076,"31A","West Marinette","WI","4076.31A"
"5375",4076,"31B","West Marinette","WI","4076.31B"
"5376",4076,"32A","West Marinette","WI","4076.32A"
"5377",4076,"32B","West Marinette","WI","4076.32B"
"5378",4078,"32A","Weston","WI","4078.32A"
"5379",4078,"32B","Weston","WI","4078.32B"
"5380",4078,"4","Weston","WI","4078.4"
"5381",4014,"1","Wheaton Generating Plant","WI","4014.1"
"5382",4014,"2","Wheaton Generating Plant","WI","4014.2"
"5383",4014,"3","Wheaton Generating Plant","WI","4014.3"
"5384",4014,"4","Wheaton Generating Plant","WI","4014.4"
"5385",4014,"5","Wheaton Generating Plant","WI","4014.5"
"5386",4014,"6","Wheaton Generating Plant","WI","4014.6"
"5387",54344,"89","ArcelorMittal Weirton,Inc.","WV","54344.89"
"5388",54344,"90","ArcelorMittal Weirton,Inc.","WV","54344.90"
"5389",54344,"91","ArcelorMittal Weirton,Inc.","WV","54344.91"
"5390",54344,"92","ArcelorMittal Weirton,Inc.","WV","54344.92"
"5391",54344,"93","ArcelorMittal Weirton,Inc.","WV","54344.93"
"5392",50491,"1","Axiall Corporation Natrium Plant","WV","50491.1"
"5393",50491,"2","Axiall Corporation Natrium Plant","WV","50491.2"
"5394",50491,"3","Axiall Corporation Natrium Plant","WV","50491.3"
"5395",880053,"70","Bayer","WV","880053.70"
"5396",880053,"80","Bayer","WV","880053.80"
"5397",880053,"90","Bayer","WV","880053.90"
"5398",55284,"GS01","Big Sandy Peaker Plant","WV","55284.GS01"
"5399",55284,"GS02","Big Sandy Peaker Plant","WV","55284.GS02"
"5400",55284,"GS03","Big Sandy Peaker Plant","WV","55284.GS03"
"5401",55284,"GS04","Big Sandy Peaker Plant","WV","55284.GS04"
"5402",55284,"GS05","Big Sandy Peaker Plant","WV","55284.GS05"
"5403",55284,"GS06","Big Sandy Peaker Plant","WV","55284.GS06"
"5404",55284,"GS07","Big Sandy Peaker Plant","WV","55284.GS07"
"5405",55284,"GS08","Big Sandy Peaker Plant","WV","55284.GS08"
"5406",55284,"GS09","Big Sandy Peaker Plant","WV","55284.GS09"
"5407",55284,"GS10","Big Sandy Peaker Plant","WV","55284.GS10"
"5408",55284,"GS11","Big Sandy Peaker Plant","WV","55284.GS11"
"5409",55284,"GS12","Big Sandy Peaker Plant","WV","55284.GS12"
"5410",55276,"1","Ceredo Generating Station","WV","55276.1"
"5411",55276,"2","Ceredo Generating Station","WV","55276.2"
"5412",55276,"3","Ceredo Generating Station","WV","55276.3"
"5413",55276,"4","Ceredo Generating Station","WV","55276.4"
"5414",55276,"5","Ceredo Generating Station","WV","55276.5"
"5415",55276,"6","Ceredo Generating Station","WV","55276.6"
"5416",10788,"612","Dupont Belle Plant","WV","10788.612"
"5417",10151,"1A","Grant Town Power Plant","WV","10151.1A"
"5418",10151,"1B","Grant Town Power Plant","WV","10151.1B"
"5419",3935,"AUX1","John E Amos","WV","3935.AUX1"
"5420",3935,"AUX3","John E Amos","WV","3935.AUX3"
"5421",3948,"AUX1","Mitchell (WV)","WV","3948.AUX1"
"5422",10743,"CFB1","Morgantown Energy Facility","WV","10743.CFB1"
"5423",10743,"CFB2","Morgantown Energy Facility","WV","10743.CFB2"
"5424",6264,"AUX1","Mountaineer (1301)","WV","6264.AUX1"
"5425",6264,"AUX2","Mountaineer (1301)","WV","6264.AUX2"
"5426",55349,"1","Pleasants Energy, LLC","WV","55349.1"
"5427",55349,"2","Pleasants Energy, LLC","WV","55349.2"
"5428",50151,"B25","UCC South Charleston Plant","WV","50151.B25"
"5429",50151,"B26","UCC South Charleston Plant","WV","50151.B26"
"5430",50151,"B27","UCC South Charleston Plant","WV","50151.B27"
"5431",50012,"BLR4","WV Alloys,  Inc.","WV","50012.BLR4"
"5432",7504,"CT1","Neil Simpson II","WY","7504.CT1"
"5433",55477,"CT2","Neil Simpson II (CT2)","WY","55477.CT2"
"5434",55479,"1","Wygen I","WY","55479.1"
"5435",56319,"1","Wygen II","WY","56319.1"
"5436",55411,"CT1","Hillabee Energy Center","AL","55411.CT1"
"5437",55411,"CT2","Hillabee Energy Center","AL","55411.CT2"
"5438",880075,"AB4302","Indorama Ventures Xylenes and PTA, LLC","AL","880075.AB4302"
"5439",880075,"AB8301","Indorama Ventures Xylenes and PTA, LLC","AL","880075.AB8301"
"5440",7063,"**4","McIntosh (7063)","AL","7063...4"
"5441",7063,"**5","McIntosh (7063)","AL","7063...5"
"5442",54216,"AOW#1","Resolute FP - Coosa Pines Mill","AL","54216.AOW.1"
"5443",54216,"AOW#2","Resolute FP - Coosa Pines Mill","AL","54216.AOW.2"
"5444",54216,"AOW#3","Resolute FP - Coosa Pines Mill","AL","54216.AOW.3"
"5445",54216,"AOW#4","Resolute FP - Coosa Pines Mill","AL","54216.AOW.4"
"5446",55138,"1A","Walton Discover Power Facility","AL","55138.1A"
"5447",55138,"1B","Walton Discover Power Facility","AL","55138.1B"
"5448",55138,"2A","Walton Discover Power Facility","AL","55138.2A"
"5449",55138,"2B","Walton Discover Power Facility","AL","55138.2B"
"5450",880101,"PB3","WestRock CP, LLC","AL","880101.PB3"
"5451",54802,"X022","WestRock Coated Board","AL","54802.X022"
"5452",54802,"Z008","WestRock Coated Board","AL","54802.Z008"
"5453",55418,"CT-1","Hot Spring Energy Facility","AR","55418.CT.1"
"5454",55418,"CT-2","Hot Spring Energy Facility","AR","55418.CT.2"
"5455",56564,"SN-01","John W. Turk Jr. Power Plant","AR","56564.SN.01"
"5456",56456,"1","Plum Point Energy Station","AR","56456.1"
"5457",56948,"CT01","Coolidge Generating Station","AZ","56948.CT01"
"5458",56948,"CT02","Coolidge Generating Station","AZ","56948.CT02"
"5459",56948,"CT03","Coolidge Generating Station","AZ","56948.CT03"
"5460",56948,"CT04","Coolidge Generating Station","AZ","56948.CT04"
"5461",56948,"CT05","Coolidge Generating Station","AZ","56948.CT05"
"5462",56948,"CT06","Coolidge Generating Station","AZ","56948.CT06"
"5463",56948,"CT07","Coolidge Generating Station","AZ","56948.CT07"
"5464",56948,"CT08","Coolidge Generating Station","AZ","56948.CT08"
"5465",56948,"CT09","Coolidge Generating Station","AZ","56948.CT09"
"5466",56948,"CT10","Coolidge Generating Station","AZ","56948.CT10"
"5467",56948,"CT11","Coolidge Generating Station","AZ","56948.CT11"
"5468",56948,"CT12","Coolidge Generating Station","AZ","56948.CT12"
"5469",7315,"2","Almond Power Plant","CA","7315.2"
"5470",7315,"3","Almond Power Plant","CA","7315.3"
"5471",7315,"4","Almond Power Plant","CA","7315.4"
"5472",55510,"GT-1","CalPeak Power - Border","CA","55510.GT.1"
"5473",55513,"GT-1","CalPeak Power - Enterprise","CA","55513.GT.1"
"5474",55508,"GT-1","CalPeak Power - Panoche","CA","55508.GT.1"
"5475",55499,"GT-1","CalPeak Power - Vaca Dixon","CA","55499.GT.1"
"5476",57027,"1","Canyon Power Plant","CA","57027.1"
"5477",57027,"2","Canyon Power Plant","CA","57027.2"
"5478",57027,"3","Canyon Power Plant","CA","57027.3"
"5479",57027,"4","Canyon Power Plant","CA","57027.4"
"5480",50131,"1","Coalinga Cogeneration Facility","CA","50131.1"
"5481",56532,"CT1","Colusa Generating Station","CA","56532.CT1"
"5482",56532,"CT2","Colusa Generating Station","CA","56532.CT2"
"5483",54238,"BIOMS1","DTE Stockton","CA","54238.BIOMS1"
"5484",58122,"GEN1","Delano Energy Center, LLC","CA","58122.GEN1"
"5485",57001,"1","El Cajon Energy Center","CA","57001.1"
"5486",389,"1-Mar","El Centro","CA","389.1.Mar"
"5487",389,"2-Mar","El Centro","CA","389.2.Mar"
"5488",330,"5","El Segundo","CA","330.5"
"5489",330,"7","El Segundo","CA","330.7"
"5490",55538,"CTG1","Escondido Energy Center, LLC","CA","55538.CTG1"
"5491",10350,"1","Greenleaf One","CA","10350.1"
"5492",400,"11","Haynes Generating Station","CA","400.11"
"5493",400,"12","Haynes Generating Station","CA","400.12"
"5494",400,"13","Haynes Generating Station","CA","400.13"
"5495",400,"14","Haynes Generating Station","CA","400.14"
"5496",400,"15","Haynes Generating Station","CA","400.15"
"5497",400,"16","Haynes Generating Station","CA","400.16"
"5498",55853,"2","Inland Empire Energy Center","CA","55853.2"
"5499",57074,"BLR1","Ivanpah 1","CA","57074.BLR1"
"5500",57073,"BLR1","Ivanpah 2","CA","57073.BLR1"
"5501",57075,"BLR1","Ivanpah 3","CA","57075.BLR1"
"5502",10405,"1","Kingsburg Cogen Facility","CA","10405.1"
"5503",57978,"CT1","Lodi Energy Center","CA","57978.CT1"
"5504",57483,"GT-1","Mariposa Energy Project","CA","57483.GT.1"
"5505",57483,"GT-2","Mariposa Energy Project","CA","57483.GT.2"
"5506",57483,"GT-3","Mariposa Energy Project","CA","57483.GT.3"
"5507",57483,"GT-4","Mariposa Energy Project","CA","57483.GT.4"
"5508",57267,"1","Marsh Landing Generating Station","CA","57267.1"
"5509",57267,"2","Marsh Landing Generating Station","CA","57267.2"
