year,pop_name,state_name,reg,relative_PWE_enhancement
2016,Black,Washington,West,0.746148166193108
2005,Native,Washington,West,0.989856392440537
2019,Hispanic,Washington,West,0.820077609264503
2019,White,Washington,West,0.977971251196717
2018,Pacific,Washington,West,1.64145766412152
2001,Native,Washington,West,0.960808113294341
2017,Native,Washington,West,0.976420734120239
2006,Asian,Washington,West,1.29025986375352
2005,Asian,Washington,West,1.18875023485867
2013,Hispanic,Washington,West,0.93627251990799
2016,White,Washington,West,0.969102861897905
2007,White,Washington,West,0.986824676371393
2010,Pacific,Washington,West,1.60103410147454
2004,Hispanic,Washington,West,0.934165581040371
2015,Black,Washington,West,0.738287025559098
2008,Native,Washington,West,0.96849720288946
2019,Pacific,Washington,West,1.57141562411594
2005,White,Washington,West,0.992663064531374
1999,Hispanic,Washington,West,0.848520873166587
2018,Native,Washington,West,0.984408984866695
2009,Native,Washington,West,1.00175903488767
2000,Native,Washington,West,0.976775095899747
2020,Hispanic,Washington,West,0.875855431791763
2009,Pacific,Washington,West,1.51840070704961
2003,Hispanic,Washington,West,0.796612754190555
2006,Hispanic,Washington,West,0.960737544198883
2000,Asian,Washington,West,1.15417483660935
2008,Asian,Washington,West,1.22942281662827
2008,Black,Washington,West,0.892698929493594
2003,White,Washington,West,0.994942251765665
2001,Hispanic,Washington,West,0.890619739116871
2020,Black,Washington,West,0.848456243305181
2003,Black,Washington,West,0.854050076255068
2007,Pacific,Washington,West,1.47051819918455
2003,Asian,Washington,West,1.19868999363557
2012,Native,Washington,West,0.958237718851396
2010,Native,Washington,West,1.02118740308052
2015,Asian,Washington,West,1.33305872621395
2011,Native,Washington,West,0.953022301394618
2009,Asian,Washington,West,1.29107189164999
2005,Hispanic,Washington,West,0.802756488643203
2007,Black,Washington,West,0.867100272605638
2014,Native,Washington,West,0.969169336201494
2009,Black,Washington,West,0.785444840176635
2013,Asian,Washington,West,1.27878561840984
2014,White,Washington,West,0.973284541446502
2008,Pacific,Washington,West,1.38879929915765
2006,Pacific,Washington,West,1.37785191763079
2010,Hispanic,Washington,West,0.903054804590561
2007,Asian,Washington,West,1.27066404051725
2018,White,Washington,West,0.98079241094406
2001,Pacific,Washington,West,1.54597498770181
2020,Native,Washington,West,0.951988801141051
2017,Asian,Washington,West,1.29713376174267
1999,White,Washington,West,0.992406731224051
2003,Pacific,Washington,West,1.39520524421393
2011,White,Washington,West,0.986987523524089
2012,Asian,Washington,West,1.27400993505676
2004,White,Washington,West,0.988546396459664
2006,Native,Washington,West,0.988323126488608
2018,Hispanic,Washington,West,0.812746248407207
2016,Native,Washington,West,0.988484276967505
2014,Pacific,Washington,West,1.46388074897627
2014,Hispanic,Washington,West,0.984915640777733
2020,Pacific,Washington,West,1.4507916359531
2014,Black,Washington,West,0.852291677544047
2011,Pacific,Washington,West,1.41050873645447
2005,Pacific,Washington,West,1.39431381871877
2015,Native,Washington,West,0.994625071607939
2013,White,Washington,West,0.981303380017055
2001,Asian,Washington,West,1.36944598475878
2001,Black,Washington,West,0.828593738614688
2000,Pacific,Washington,West,1.43868338570123
2016,Hispanic,Washington,West,0.970561748120266
2000,Hispanic,Washington,West,0.744433063332738
2004,Asian,Washington,West,1.29716682335615
2010,Black,Washington,West,0.759683055580285
2020,White,Washington,West,0.971396361923665
2002,Black,Washington,West,0.955043341102007
2009,Hispanic,Washington,West,0.843877359083012
2015,Hispanic,Washington,West,0.905204078268832
2011,Black,Washington,West,0.893407934982703
2017,Hispanic,Washington,West,0.896580155797322
2018,Black,Washington,West,0.764718577532136
2000,White,Washington,West,0.997220152985326
2017,Black,Washington,West,0.785633177868384
2010,Black,Wisconsin,North Central,1.16470050495457
2002,Black,Wisconsin,North Central,1.15722198889226
2013,Asian,Wisconsin,North Central,0.925945982572144
2005,Asian,Wisconsin,North Central,0.950468071039759
2015,White,Wisconsin,North Central,0.993553848889679
2007,White,Wisconsin,North Central,0.982755566043385
1999,White,Wisconsin,North Central,0.985498571386609
2019,Black,Wisconsin,North Central,1.08274971854021
2010,Pacific,Wisconsin,North Central,0.713283249491904
2002,Pacific,Wisconsin,North Central,0.703358117413176
2013,Native,Wisconsin,North Central,0.698077601594961
2005,Native,Wisconsin,North Central,0.687302429162071
2016,Hispanic,Wisconsin,North Central,0.829912504613588
2000,Hispanic,Wisconsin,North Central,0.815488087637551
2005,Pacific,Wisconsin,North Central,0.718520284744409
2003,Black,Wisconsin,North Central,1.10809805667581
2020,Black,Wisconsin,North Central,1.09766509780981
2020,Hispanic,Wisconsin,North Central,0.837570599214592
2006,Asian,Wisconsin,North Central,0.917199270679477
2011,Hispanic,Wisconsin,North Central,0.806999606795025
2008,White,Wisconsin,North Central,0.984313271336936
2000,White,Wisconsin,North Central,0.98688845038262
2011,Pacific,Wisconsin,North Central,0.696943641109997
2003,Pacific,Wisconsin,North Central,0.712613215998623
2001,Asian,Wisconsin,North Central,0.946620067657135
2014,Native,Wisconsin,North Central,0.694958957791025
2006,Native,Wisconsin,North Central,0.651623614625765
2017,Hispanic,Wisconsin,North Central,0.842508196745896
2009,Hispanic,Wisconsin,North Central,0.766564502001847
2001,Hispanic,Wisconsin,North Central,0.81395054776254
2012,Black,Wisconsin,North Central,1.119291170527
2004,Black,Wisconsin,North Central,1.15454141974763
2001,Native,Wisconsin,North Central,0.594971507509953
1999,Asian,Wisconsin,North Central,0.942041374968957
2007,Asian,Wisconsin,North Central,0.942618771303701
2017,White,Wisconsin,North Central,0.993369374908488
2001,White,Wisconsin,North Central,0.986195830272109
2018,Asian,Wisconsin,North Central,0.936876140299857
2004,Pacific,Wisconsin,North Central,0.724863830289359
2002,Asian,Wisconsin,North Central,0.942613913139437
2007,Native,Wisconsin,North Central,0.639937682202465
1999,Native,Wisconsin,North Central,0.641757192842304
2018,Native,Wisconsin,North Central,0.72586314768807
2010,Hispanic,Wisconsin,North Central,0.837895649154935
2018,White,Wisconsin,North Central,0.994354019370579
2013,Black,Wisconsin,North Central,1.1143808157325
2005,Black,Wisconsin,North Central,1.11129181397613
2016,Asian,Wisconsin,North Central,0.973167730431043
2008,Asian,Wisconsin,North Central,0.966401267440764
2019,Hispanic,Wisconsin,North Central,0.829869334724809
2016,Black,Wisconsin,North Central,1.11271928842521
2010,White,Wisconsin,North Central,0.984878000327799
2002,White,Wisconsin,North Central,0.985601158219469
2013,Pacific,Wisconsin,North Central,0.679721462988845
2011,Asian,Wisconsin,North Central,0.936740645244396
2016,Native,Wisconsin,North Central,0.705453996367181
2000,Native,Wisconsin,North Central,0.637237112812329
2005,White,Wisconsin,North Central,0.991014870802737
2003,Hispanic,Wisconsin,North Central,0.852805060945281
2020,Native,Wisconsin,North Central,0.715781168770276
2000,Pacific,Wisconsin,North Central,0.692126116736055
2006,Black,Wisconsin,North Central,1.17508175078524
2020,White,Wisconsin,North Central,0.991512786993476
2009,Asian,Wisconsin,North Central,0.910514015966129
2006,Hispanic,Wisconsin,North Central,0.817767883233621
2011,White,Wisconsin,North Central,0.982922611597151
2003,White,Wisconsin,North Central,0.992187098051583
2001,Black,Wisconsin,North Central,1.15570179845281
2014,Pacific,Wisconsin,North Central,0.667428760120239
2006,Pacific,Wisconsin,North Central,0.712008923386901
2017,Native,Wisconsin,North Central,0.740561143759267
2009,Native,Wisconsin,North Central,0.653026628959053
2006,White,Wisconsin,North Central,0.984240696062955
2012,Hispanic,Wisconsin,North Central,0.823925978297037
2004,Hispanic,Wisconsin,North Central,0.88360271188362
2001,Pacific,Wisconsin,North Central,0.683926414807238
1999,Black,Wisconsin,North Central,1.15713590674862
2004,Native,Wisconsin,North Central,0.666591389764953
2007,Black,Wisconsin,North Central,1.17931757862997
1999,Hispanic,Wisconsin,North Central,0.858601449937893
2007,Hispanic,Wisconsin,North Central,0.819591847070092
2004,White,Wisconsin,North Central,0.98492792176091
2015,Native,Wisconsin,North Central,0.716124504929518
2007,Pacific,Wisconsin,North Central,0.711073709628431
1999,Pacific,Wisconsin,North Central,0.709565680382341
2002,Hispanic,Wisconsin,North Central,0.832610602965036
2010,Native,Wisconsin,North Central,0.709613773591439
2019,Asian,Wisconsin,North Central,0.986044549932633
2013,Hispanic,Wisconsin,North Central,0.791639275384299
2005,Hispanic,Wisconsin,North Central,0.864362220433176
2000,Asian,Wisconsin,North Central,0.901089008548574
2008,Black,Wisconsin,North Central,1.16200059122428
2000,Black,Wisconsin,North Central,1.15871474587508
2019,Pacific,Wisconsin,North Central,0.699471465605672
2008,Hispanic,Wisconsin,North Central,0.781574863870707
2003,Asian,Wisconsin,North Central,0.926135194238628
2013,White,Wisconsin,North Central,0.992734159500197
2011,Black,Wisconsin,North Central,1.1808988032263
2016,Pacific,Wisconsin,North Central,0.680926813563749
2014,Asian,Wisconsin,North Central,0.932923650222779
2008,Pacific,Wisconsin,North Central,0.711454493426674
2003,Native,Wisconsin,North Central,0.693480304137756
2011,Native,Wisconsin,North Central,0.677162076545579
2012,Native,Wisconsin,North Central,0.676806768038298
2017,Asian,Wisconsin,North Central,0.968809899996463
2014,Hispanic,Wisconsin,North Central,0.818792313143853
2009,Black,Wisconsin,North Central,1.12077265208067
2017,Black,Wisconsin,North Central,1.08969779519399
2012,Asian,Wisconsin,North Central,0.949772970139341
2004,Asian,Wisconsin,North Central,0.963176244418488
2019,White,Wisconsin,North Central,0.993878372451455
2014,White,Wisconsin,North Central,0.990163210857395
2015,Pacific,Wisconsin,North Central,0.689667828901255
2017,Pacific,Wisconsin,North Central,0.698944329580123
2009,Pacific,Wisconsin,North Central,0.697632300254037
2002,Native,Wisconsin,North Central,0.635133793714351
2014,Black,Wisconsin,North Central,1.13148443659081
2009,White,Wisconsin,North Central,0.991958917373463
2015,Black,Wisconsin,North Central,1.10814528824004
2012,Pacific,Wisconsin,North Central,0.682224910649515
2010,Asian,Wisconsin,North Central,0.933954205736611
2018,Hispanic,Wisconsin,North Central,0.824387729622587
2012,White,Wisconsin,North Central,0.991110238840839
2015,Hispanic,Wisconsin,North Central,0.817864112933985
2018,Pacific,Wisconsin,North Central,0.705435305867515
2020,Asian,Wisconsin,North Central,0.984622985413381
2016,White,Wisconsin,North Central,0.990486875872624
2020,Pacific,Wisconsin,North Central,0.712139647349224
2019,Native,Wisconsin,North Central,0.712225559949241
2018,Black,Wisconsin,North Central,1.09971715548699
2008,Native,Wisconsin,North Central,0.622741387707965
2015,Asian,Wisconsin,North Central,0.928966470539134
2003,Black,West Virginia,South,1.04471415879596
2004,Black,West Virginia,South,1.03751715809489
2001,Hispanic,West Virginia,South,0.783505393369879
2014,Pacific,West Virginia,South,0.74448168787148
2001,Native,West Virginia,South,0.714206404199052
2001,Asian,West Virginia,South,0.977527956557835
2020,Black,West Virginia,South,0.990750748302802
2011,White,West Virginia,South,0.998870962917056
2018,Native,West Virginia,South,0.764419147612778
2000,Pacific,West Virginia,South,0.785138767893039
2020,Native,West Virginia,South,0.756068270826531
2011,Black,West Virginia,South,1.02806172187538
2007,Asian,West Virginia,South,0.946998280757301
2009,Asian,West Virginia,South,0.922273140489338
2012,Pacific,West Virginia,South,0.750750117695959
2004,Asian,West Virginia,South,1.00455861611915
2001,Black,West Virginia,South,1.02828183137103
2016,White,West Virginia,South,1.00154505303911
2008,Native,West Virginia,South,0.695050259414828
2006,White,West Virginia,South,1.00298512273851
2003,Hispanic,West Virginia,South,0.890115602524731
2011,Pacific,West Virginia,South,0.771565348734131
2004,Pacific,West Virginia,South,0.808459715619126
2019,Native,West Virginia,South,0.757785899081677
2005,Pacific,West Virginia,South,0.776448613173652
2016,Hispanic,West Virginia,South,0.826106168749947
2012,Asian,West Virginia,South,0.950746862944316
2009,Hispanic,West Virginia,South,0.758979629294766
2020,Hispanic,West Virginia,South,0.868816435796368
2012,Black,West Virginia,South,1.00880862203399
2006,Pacific,West Virginia,South,0.769923974947748
2016,Black,West Virginia,South,1.00898835671658
2011,Native,West Virginia,South,0.73235673634272
2003,White,West Virginia,South,0.993609280566159
2014,Native,West Virginia,South,0.732699777809192
2008,Hispanic,West Virginia,South,0.769277165685986
2000,Native,West Virginia,South,0.725657295051001
2018,Asian,West Virginia,South,1.01761977710723
2007,Hispanic,West Virginia,South,0.755661367979639
2008,Pacific,West Virginia,South,0.776192642190104
2006,Asian,West Virginia,South,0.920084056129511
2004,Hispanic,West Virginia,South,0.853726279313813
2005,White,West Virginia,South,0.996300232627942
2020,Pacific,West Virginia,South,0.812898369232828
2006,Hispanic,West Virginia,South,0.748904236513678
2015,Hispanic,West Virginia,South,0.786224537543211
2017,Black,West Virginia,South,1.01234729394504
2011,Asian,West Virginia,South,0.981022962858953
2017,Hispanic,West Virginia,South,0.851119405737757
2009,Black,West Virginia,South,0.976252543494893
2013,Hispanic,West Virginia,South,0.807130410394977
2017,Pacific,West Virginia,South,0.79891805887429
2009,Native,West Virginia,South,0.71400938024233
2005,Black,West Virginia,South,1.05344917024597
2016,Native,West Virginia,South,0.725481806837543
2003,Pacific,West Virginia,South,0.812297884933478
2019,Hispanic,West Virginia,South,0.857400581541055
2018,Hispanic,West Virginia,South,0.847305726462067
2019,Pacific,West Virginia,South,0.80885977847273
2020,White,West Virginia,South,1.00146545314097
1999,Asian,West Virginia,South,0.977530233301522
2010,White,West Virginia,South,0.992017842493241
2002,White,West Virginia,South,0.993546492598614
2017,Native,West Virginia,South,0.744451487323168
2016,Pacific,West Virginia,South,0.783220169885876
2003,Asian,West Virginia,South,1.0328216351336
2013,Pacific,West Virginia,South,0.783652640866519
2008,White,West Virginia,South,1.0041860750147
2015,White,West Virginia,South,1.00487408653951
2000,White,West Virginia,South,0.995376086397581
2010,Pacific,West Virginia,South,0.806893722834852
2014,Hispanic,West Virginia,South,0.739566237461467
2009,White,West Virginia,South,1.01000203354785
2015,Black,West Virginia,South,1.00297996453636
1999,Black,West Virginia,South,1.03961513411631
2002,Black,West Virginia,South,1.05430760358217
2000,Hispanic,West Virginia,South,0.825330382144496
2006,Native,West Virginia,South,0.714980673312038
2018,White,West Virginia,South,1.0003661380996
2002,Hispanic,West Virginia,South,0.825991489180582
2013,White,West Virginia,South,1.00221122499369
2006,Black,West Virginia,South,1.01634064024413
2009,Pacific,West Virginia,South,0.771704735554253
2014,Black,West Virginia,South,0.99381680434089
2001,White,West Virginia,South,0.998532957589334
2008,Black,West Virginia,South,1.00062934311923
2002,Pacific,West Virginia,South,0.797499752963724
2005,Native,West Virginia,South,0.765657441673129
2000,Black,West Virginia,South,1.05113487755678
2013,Native,West Virginia,South,0.731468877048765
2012,White,West Virginia,South,1.00407270970588
2019,White,West Virginia,South,0.996764061257388
1999,Hispanic,West Virginia,South,0.82668236928058
2015,Native,West Virginia,South,0.737860035883079
2010,Hispanic,West Virginia,South,0.793720281316838
2000,Asian,West Virginia,South,0.958367438066985
2013,Black,West Virginia,South,1.00829886920805
2008,Asian,West Virginia,South,0.965904107717263
2012,Native,West Virginia,South,0.701255960049826
2007,Black,West Virginia,South,1.02043426109637
2017,White,West Virginia,South,0.998421626857328
2002,Asian,West Virginia,South,0.993640850910374
2004,White,West Virginia,South,0.99592034562534
2010,Asian,West Virginia,South,0.952268093134107
2007,Native,West Virginia,South,0.736278645874715
2017,Asian,West Virginia,South,1.03952192747825
2005,Asian,West Virginia,South,0.912878941468362
2018,Pacific,West Virginia,South,0.798111717336646
2020,Asian,West Virginia,South,1.05700008519467
2015,Asian,West Virginia,South,0.959929948860531
2003,Native,West Virginia,South,0.740049761492656
2016,Asian,West Virginia,South,1.0012428750808
2014,White,West Virginia,South,1.01036965366461
